GOP2party2010,Ideology,ChildPoverty,MedianIncome,Obama2008,WhitePct
1,0.46000000834465027,0.27000001072883606,39597,0.38999998569488525,0.6800000071525574
0.5109999775886536,0.4429999887943268,0.28999999165534973,37289,0.36000001430511475,0.6700000166893005
0.5950000286102295,0.4259999990463257,0.25,38079,0.4300000071525574,0.6499999761581421
1,0.46700000762939453,0.25999999046325684,35719,0.23000000417232513,0.8999999761581421
0.5799999833106995,0.796999990940094,0.1899999976158142,43832,0.3799999952316284,0.7799999713897705
1,0.5860000252723694,0.11999999731779099,56552,0.23000000417232513,0.8899999856948853
0.2750000059604645,-0.3059999942779541,0.3700000047683716,31934,0.7200000286102295,0.36000001430511475
0.6930000185966492,0.5109999775886536,0.12999999523162842,64333,0.3799999952316284,0.6800000071525574
0.5320000052452087,0.7260000109672546,0.2800000011920929,42418,0.4399999976158142,0.5799999833106995
0.6759999990463257,0.8550000190734863,0.14000000059604645,52428,0.3799999952316284,0.7799999713897705
0.5590000152587891,0.8240000009536743,0.1899999976158142,57080,0.41999998688697815,0.7900000214576721
0.2919999957084656,-0.45399999618530273,0.41999998688697815,36884,0.6600000262260437,0.28999999165534973
0.5460000038146973,0.8889999985694885,0.15000000596046448,61227,0.4699999988079071,0.7699999809265137
0.6949999928474426,1.0130000114440918,0.15000000596046448,59112,0.3799999952316284,0.7599999904632568
0.46799999475479126,-0.5860000252723694,0.3100000023841858,38675,0.5699999928474426,0.38999998569488525
0.492000013589859,NA,0.1599999964237213,49647,0.46000000834465027,0.7400000095367432
NA,-0.25699999928474426,NA,NA,NA,NA
0.5440000295639038,0.42100000381469727,0.3199999928474426,33607,0.3799999952316284,0.800000011920929
0.6019999980926514,0.5740000009536743,0.23000000417232513,43217,0.4399999976158142,0.7599999904632568
0.7239999771118164,0.41200000047683716,0.25,40714,0.3400000035762787,0.8700000047683716
0.41100001335144043,-0.09000000357627869,0.30000001192092896,34612,0.38999998569488525,0.7099999785423279
0.3310000002384186,-0.4180000126361847,0.18000000715255737,50160,0.6600000262260437,0.7099999785423279
0.5720000267028809,0.7310000061988831,0.20000000298023224,42245,0.4300000071525574,0.7599999904632568
0.5370000004768372,0.7120000123977661,0.12999999523162842,66347,0.49000000953674316,0.7400000095367432
0.6610000133514404,0.9940000176429749,0.10999999940395355,60774,0.4399999976158142,0.8399999737739563
0.25999999046325684,-0.42800000309944153,0.30000001192092896,47868,0.699999988079071,0.4300000071525574
0.3100000023841858,-0.6710000038146973,0.10000000149011612,69039,0.7599999904632568,0.7599999904632568
0.31700000166893005,-0.6570000052452087,0.17000000178813934,62893,0.7200000286102295,0.4300000071525574
0.1589999943971634,-0.39800000190734863,0.15000000596046448,63525,0.8500000238418579,0.4300000071525574
0.11400000005960464,-0.6940000057220459,0.20999999344348907,51878,0.8799999952316284,0.3499999940395355
0.39100000262260437,-0.3840000033378601,0.11999999731779099,79769,0.6499999761581421,0.6499999761581421
0.49399998784065247,-0.22499999403953552,0.10000000149011612,77111,0.5400000214576721,0.6399999856948853
0.22699999809265137,-0.47999998927116394,0.05000000074505806,85303,0.7400000095367432,0.47999998927116394
0.27799999713897705,-0.7149999737739563,0.10000000149011612,76267,0.7400000095367432,0.3799999952316284
0.2879999876022339,-0.36899998784065247,0.10000000149011612,92091,0.7300000190734863,0.6000000238418579
0.3240000009536743,-0.5619999766349792,0.07999999821186066,84814,0.6800000071525574,0.4699999988079071
0.2639999985694885,-0.41999998688697815,0.18000000715255737,73368,0.699999988079071,0.3199999928474426
0.3100000023841858,-0.5070000290870667,0.23999999463558197,58809,0.7200000286102295,0.46000000834465027
0.41499999165534973,-0.2329999953508377,0.33000001311302185,43101,0.5899999737739563,0.38999998569488525
0.6470000147819519,0.5720000267028809,0.23000000417232513,52143,0.46000000834465027,0.6000000238418579
0.4819999933242798,-0.19200000166893005,0.4000000059604645,36021,0.6000000238418579,0.20999999344348907
1,0.7110000252723694,0.28999999165534973,45747,0.41999998688697815,0.46000000834465027
1,0.6520000100135803,0.2199999988079071,56910,0.3799999952316284,0.6700000166893005
0.39399999380111694,-0.45100000500679016,0.20000000298023224,52641,0.6600000262260437,0.49000000953674316
0.6000000238418579,0.5899999737739563,0.11999999731779099,77698,0.5099999904632568,0.6800000071525574
0.6190000176429749,0.6200000047683716,0.23000000417232513,60348,0.49000000953674316,0.5699999928474426
0.5979999899864197,0.5979999899864197,0.07999999821186066,75675,0.5099999904632568,0.5199999809265137
0.3479999899864197,-0.39100000262260437,0.1899999976158142,57218,0.6600000262260437,0.44999998807907104
0.24300000071525574,-0.33899998664855957,0.25999999046325684,51316,0.7599999904632568,0.3100000023841858
0.3310000002384186,-0.3230000138282776,0.14000000059604645,59777,0.6800000071525574,0.38999998569488525
0.33000001311302185,-0.46399998664855957,0.05999999865889549,79149,0.699999988079071,0.7599999904632568
0.16099999845027924,-0.4339999854564667,0.3799999952316284,35244,0.800000011920929,0.10000000149011612
0.289000004529953,-0.5019999742507935,0.23000000417232513,50580,0.6800000071525574,0.15000000596046448
0.13899999856948853,-0.5320000052452087,0.30000001192092896,41967,0.8700000047683716,0.20000000298023224
0.22699999809265137,-0.40700000524520874,0.33000001311302185,37499,0.75,0.10999999940395355
0.20600000023841858,-0.593999981880188,0.30000001192092896,39509,0.8399999737739563,0.10000000149011612
0.36800000071525574,-0.3100000023841858,0.17000000178813934,67257,0.6399999856948853,0.47999998927116394
NA,-0.46000000834465027,NA,NA,NA,NA
0.2529999911785126,-0.32600000500679016,0.28999999165534973,44648,0.800000011920929,0.17000000178813934
0.26499998569488525,-0.5040000081062317,0.20000000298023224,51018,0.7099999785423279,0.12999999523162842
0.3400000035762787,-0.5120000243186951,0.20999999344348907,54516,0.6499999761581421,0.20999999344348907
0.6679999828338623,0.9229999780654907,0.1599999964237213,67947,0.4699999988079071,0.49000000953674316
0.6330000162124634,0.5619999766349792,0.23999999463558197,51850,0.4399999976158142,0.6299999952316284
0.6620000004768372,0.6299999952316284,0.05999999865889549,86642,0.44999998807907104,0.5400000214576721
0.3449999988079071,-0.34599998593330383,0.30000001192092896,50976,0.6800000071525574,0.23000000417232513
0.5569999814033508,0.5649999976158142,0.15000000596046448,71923,0.5,0.5099999904632568
0.550000011920929,0.6909999847412109,0.20999999344348907,55204,0.5199999809265137,0.5
0.6230000257492065,0.9599999785423279,0.10999999940395355,74625,0.47999998927116394,0.6299999952316284
0.4259999990463257,-0.39100000262260437,0.27000001072883606,51453,0.6000000238418579,0.17000000178813934
0.621999979019165,0.984000027179718,0.07999999821186066,89758,0.49000000953674316,0.6800000071525574
0.6660000085830688,0.8320000171661377,0.15000000596046448,60312,0.44999998807907104,0.5799999833106995
0.5920000076293945,0.8420000076293945,0.10999999940395355,75957,0.5099999904632568,0.6600000262260437
0.39899998903274536,-0.6539999842643738,0.23999999463558197,48582,0.6299999952316284,0.20999999344348907
0.6629999876022339,0.6669999957084656,0.14000000059604645,70555,0.44999998807907104,0.7200000286102295
0.3529999852180481,-0.30799999833106995,0.27000001072883606,49680,0.6800000071525574,0.5099999904632568
0.29899999499320984,-0.39500001072883606,0.28999999165534973,44396,0.7400000095367432,0.5400000214576721
0.39800000190734863,-0.3269999921321869,0.12999999523162842,64221,0.6399999856948853,0.7900000214576721
0.5220000147819519,0.6639999747276306,0.20000000298023224,47325,0.4699999988079071,0.75
0.5590000152587891,0.6959999799728394,0.20000000298023224,49804,0.49000000953674316,0.7900000214576721
0.6919999718666077,0.8420000076293945,0.1599999964237213,52378,0.4000000059604645,0.7699999809265137
0.6759999990463257,0.765999972820282,0.05000000074505806,82734,0.46000000834465027,0.8799999952316284
0.4390000104904175,-0.28600001335144043,0.23000000417232513,50218,0.5899999737739563,0.6899999976158142
0.3779999911785126,-0.4339999854564667,0.14000000059604645,59650,0.6600000262260437,0.7200000286102295
0.3930000066757202,-0.3449999988079071,0.09000000357627869,67119,0.5899999737739563,0.8899999856948853
0.3400000035762787,-0.44600000977516174,0.12999999523162842,60501,0.6299999952316284,0.7599999904632568
0.4690000116825104,-0.2240000069141388,0.10999999940395355,84047,0.6000000238418579,0.7099999785423279
0.45899999141693115,-0.28999999165534973,0.14000000059604645,66454,0.5600000023841858,0.800000011920929
0.4189999997615814,-0.20600000023841858,0.1599999964237213,54610,0.6200000047683716,0.7300000190734863
1,0.8140000104904175,0.25999999046325684,45793,0.3199999928474426,0.7799999713897705
0.5640000104904175,0.8029999732971191,0.23999999463558197,46195,0.44999998807907104,0.7200000286102295
0.3499999940395355,-0.36399999260902405,0.3700000047683716,35598,0.7300000190734863,0.3799999952316284
1,0.5059999823570251,0.18000000715255737,53919,0.3799999952316284,0.7799999713897705
0.6740000247955322,0.7179999947547913,0.2199999988079071,46027,0.4300000071525574,0.8799999952316284
1,0.8140000104904175,0.17000000178813934,46772,0.4300000071525574,0.7900000214576721
0.6899999976158142,0.6759999990463257,0.20000000298023224,48977,0.46000000834465027,0.8100000023841858
0.5950000286102295,0.7049999833106995,0.17000000178813934,51053,0.5299999713897705,0.699999988079071
0.7139999866485596,0.5540000200271606,0.14000000059604645,51136,0.4699999988079071,0.8500000238418579
0.6589999794960022,0.5080000162124634,0.15000000596046448,44434,0.5099999904632568,0.8799999952316284
0.40400001406669617,-0.3959999978542328,0.33000001311302185,40219,0.6600000262260437,0.47999998927116394
0.5389999747276306,0.7699999809265137,0.25999999046325684,46452,0.49000000953674316,0.7200000286102295
0.6890000104904175,0.5609999895095825,0.23000000417232513,49105,0.4699999988079071,0.8600000143051147
0.7170000076293945,0.8029999732971191,0.15000000596046448,52109,0.41999998688697815,0.8399999737739563
0.6470000147819519,0.7170000076293945,0.1899999976158142,47986,0.47999998927116394,0.7799999713897705
0.6690000295639038,0.6690000295639038,0.23000000417232513,48265,0.4699999988079071,0.8199999928474426
0,-0.42899999022483826,0.3199999928474426,36759,0.8700000047683716,0.18000000715255737
0.6890000104904175,0.4860000014305115,0.23000000417232513,41274,0.5099999904632568,0.30000001192092896
0.37299999594688416,-0.4050000011920929,0.15000000596046448,49948,0.6499999761581421,0.7799999713897705
0.3880000114440918,-0.3880000114440918,0.10999999940395355,57639,0.6299999952316284,0.6700000166893005
1,0.3619999885559082,0.1599999964237213,48642,0.49000000953674316,0.20999999344348907
0.5440000295639038,0.675000011920929,0.17000000178813934,62338,0.5199999809265137,0.8199999928474426
0.20900000631809235,-0.4950000047683716,0.3499999940395355,37563,0.8299999833106995,0.28999999165534973
0.597000002861023,0.777999997138977,0.11999999731779099,53631,0.49000000953674316,0.800000011920929
0.550000011920929,0.367000013589859,0.20000000298023224,54968,0.49000000953674316,0.23999999463558197
0.7160000205039978,0.7369999885559082,0.25999999046325684,42806,0.36000001430511475,0.6899999976158142
0.4860000014305115,-0.210999995470047,0.36000001430511475,34056,0.5400000214576721,0.47999998927116394
0.6949999928474426,0.7870000004768372,0.15000000596046448,55694,0.3499999940395355,0.7599999904632568
0.2529999911785126,-0.43299999833106995,0.2800000011920929,48327,0.7900000214576721,0.30000001192092896
0.2630000114440918,-0.5820000171661377,0.3100000023841858,48106,0.7900000214576721,0.3400000035762787
1,0.8159999847412109,0.09000000357627869,79575,0.3700000047683716,0.8100000023841858
0.6710000038146973,0.9559999704360962,0.1599999964237213,64882,0.38999998569488525,0.7599999904632568
0.5270000100135803,0.7889999747276306,0.25,42143,0.4300000071525574,0.6299999952316284
1,0.9810000061988831,0.23999999463558197,47829,0.23999999463558197,0.8600000143051147
0.6740000247955322,0.9700000286102295,0.23999999463558197,42440,0.3799999952316284,0.7400000095367432
1,0.7620000243186951,0.15000000596046448,51406,0.33000001311302185,0.800000011920929
0.4339999854564667,-0.0860000029206276,0.2800000011920929,35454,0.5400000214576721,0.5099999904632568
0.3059999942779541,-0.34599998593330383,0.23999999463558197,50008,0.7099999785423279,0.4699999988079071
0.46799999475479126,-0.3409999907016754,0.10999999940395355,62298,0.699999988079071,0.18000000715255737
0.2590000033378601,-0.492000013589859,0.1599999964237213,65482,0.7300000190734863,0.2800000011920929
0.5529999732971191,0.984000027179718,0.20000000298023224,47595,0.36000001430511475,0.8899999856948853
0.7379999756813049,0.4320000112056732,0.1599999964237213,45048,0.36000001430511475,0.8700000047683716
0.16500000655651093,-0.4059999883174896,0.36000001430511475,41145,0.8700000047683716,0.27000001072883606
0.1459999978542328,-0.5249999761581421,0.3100000023841858,43380,0.8999999761581421,0.25999999046325684
0.2590000033378601,-0.257999986410141,0.15000000596046448,55266,0.6399999856948853,0.6800000071525574
0.15600000321865082,-0.5009999871253967,0.28999999165534973,40921,0.8500000238418579,0.1899999976158142
0.26499998569488525,-0.3230000138282776,0.1899999976158142,57318,0.7300000190734863,0.6600000262260437
0.6359999775886536,0.6650000214576721,0.09000000357627869,67946,0.5600000023841858,0.75
0.16500000655651093,-0.4790000021457672,0.36000001430511475,50184,0.8799999952316284,0.27000001072883606
0.5009999871253967,0.9950000047683716,0.10000000149011612,71382,0.5600000023841858,0.7900000214576721
0.3190000057220459,-0.5929999947547913,0.15000000596046448,55673,0.7200000286102295,0.6200000047683716
0.5109999775886536,0.5289999842643738,0.09000000357627869,82069,0.6100000143051147,0.75
0.5730000138282776,0.4480000138282776,0.1599999964237213,55760,0.5299999713897705,0.8399999737739563
0.3790000081062317,-0.40400001406669617,0.27000001072883606,41436,0.5400000214576721,0.800000011920929
0.6380000114440918,0.6460000276565552,0.07000000029802322,80786,0.5400000214576721,0.8199999928474426
0.5329999923706055,0.7329999804496765,0.12999999523162842,66013,0.550000011920929,0.7400000095367432
0.6430000066757202,0.9679999947547913,0.2199999988079071,44352,0.47999998927116394,0.8899999856948853
0.6769999861717224,0.7250000238418579,0.20000000298023224,55382,0.5299999713897705,0.8600000143051147
0.550000011920929,0.6460000276565552,0.23000000417232513,40033,0.5600000023841858,0.8700000047683716
0.7279999852180481,0.5249999761581421,0.1899999976158142,49233,0.47999998927116394,0.8999999761581421
0.7120000123977661,0.6150000095367432,0.17000000178813934,48684,0.4399999976158142,0.9399999976158142
0.3970000147819519,-0.43700000643730164,0.20000000298023224,50366,0.6200000047683716,0.699999988079071
0.49300000071525574,-0.1080000028014183,0.23999999463558197,43453,0.5400000214576721,0.8399999737739563
0.6549999713897705,0.9509999752044678,0.18000000715255737,49651,0.4300000071525574,0.8799999952316284
0.7229999899864197,0.8379999995231628,0.14000000059604645,53369,0.4300000071525574,0.9300000071525574
0.7099999785423279,0.765999972820282,0.12999999523162842,60492,0.4000000059604645,0.9300000071525574
0.6899999976158142,0.8450000286102295,0.20999999344348907,43233,0.46000000834465027,0.9300000071525574
0.39100000262260437,-0.39500001072883606,0.3499999940395355,40443,0.7099999785423279,0.6299999952316284
0.6060000061988831,0.5519999861717224,0.20000000298023224,43252,0.4699999988079071,0.9399999976158142
0.5529999732971191,0.7269999980926514,0.17000000178813934,44325,0.49000000953674316,0.9399999976158142
0.48899999260902405,-0.3529999852180481,0.1599999964237213,44106,0.5799999833106995,0.9200000166893005
0.4740000069141388,-0.30799999833106995,0.17000000178813934,47154,0.6000000238418579,0.9200000166893005
0.4779999852180481,-0.26600000262260437,0.1599999964237213,52239,0.5400000214576721,0.8999999761581421
0.671999990940094,0.4749999940395355,0.10999999940395355,47465,0.5299999713897705,0.949999988079071
0.6700000166893005,0.7200000286102295,0.18000000715255737,44574,0.4399999976158142,0.9399999976158142
0.7639999985694885,0.9660000205039978,0.17000000178813934,41917,0.30000001192092896,0.8500000238418579
0.6610000133514404,0.7509999871253967,0.1899999976158142,44361,0.4300000071525574,0.8700000047683716
0.6019999980926514,0.781000018119812,0.1599999964237213,60713,0.5099999904632568,0.800000011920929
0.6169999837875366,0.8220000267028809,0.18000000715255737,45731,0.4000000059604645,0.8100000023841858
0.7120000123977661,0.5090000033378601,0.25,36655,0.3700000047683716,0.8999999761581421
0.6790000200271606,0.5289999842643738,0.23000000417232513,42952,0.3799999952316284,0.9100000262260437
0.44600000977516174,-0.367000013589859,0.2199999988079071,43181,0.5600000023841858,0.7599999904632568
0.6949999928474426,0.5389999747276306,0.20999999344348907,48223,0.3799999952316284,0.949999988079071
NA,0.9800000190734863,NA,NA,NA,NA
0.7739999890327454,0.531000018119812,0.38999998569488525,26824,0.3100000023841858,0.9700000286102295
0.49799999594688416,-0.18000000715255737,0.25,43961,0.4300000071525574,0.8700000047683716
0.8029999732971191,0.7429999709129333,0.18000000715255737,49935,0.25999999046325684,0.800000011920929
0.3409999907016754,-0.4390000104904175,0.33000001311302185,38637,0.7400000095367432,0.2800000011920929
0.6380000114440918,0.8579999804496765,0.20999999344348907,42779,0.3700000047683716,0.699999988079071
0.6579999923706055,0.7390000224113464,0.25,37544,0.4000000059604645,0.6200000047683716
1,0.5,0.30000001192092896,34384,0.3700000047683716,0.6299999952316284
0.656000018119812,0.7139999866485596,0.20000000298023224,44689,0.4099999964237213,0.6299999952316284
1,0.5770000219345093,0.25,38599,0.3499999940395355,0.7200000286102295
0.4320000112056732,-0.4830000102519989,0.11999999731779099,52004,0.6100000143051147,0.9599999785423279
0.4480000138282776,-0.27799999713897705,0.23000000417232513,40096,0.550000011920929,0.9700000286102295
0.5630000233650208,0.8999999761581421,0.10000000149011612,66802,0.4000000059604645,0.8500000238418579
0.34200000762939453,-0.2669999897480011,0.15000000596046448,55534,0.6000000238418579,0.6600000262260437
0.3709999918937683,-0.4129999876022339,0.14000000059604645,69028,0.5899999737739563,0.7599999904632568
0.164000004529953,-0.5509999990463257,0.09000000357627869,71886,0.8500000238418579,0.2800000011920929
0.3499999940395355,-0.32100000977516174,0.05999999865889549,81179,0.6499999761581421,0.6100000143051147
0.6489999890327454,0.7429999709129333,0.10999999940395355,67041,0.4000000059604645,0.9200000166893005
0.2329999953508377,-0.42100000381469727,0.20000000298023224,51367,0.7900000214576721,0.3400000035762787
0.2540000081062317,-0.3330000042915344,0.10000000149011612,86971,0.7400000095367432,0.5600000023841858
0.36800000071525574,-0.6370000243186951,0.17000000178813934,51853,0.6399999856948853,0.8899999856948853
0.4259999990463257,-0.46799999475479126,0.1899999976158142,55829,0.5899999737739563,0.8199999928474426
0.4090000092983246,-0.5640000104904175,0.11999999731779099,62659,0.5899999737739563,0.8600000143051147
0.44600000977516174,-0.5630000233650208,0.10999999940395355,68236,0.6399999856948853,0.8799999952316284
0.4350000023841858,-0.39800000190734863,0.12999999523162842,70430,0.5899999737739563,0.800000011920929
0.4300000071525574,-0.503000020980835,0.07999999821186066,68759,0.5799999833106995,0.8999999761581421
0.33500000834465027,-0.5649999976158142,0.09000000357627869,68385,0.6499999761581421,0.8299999833106995
0,-0.5630000233650208,0.25,48636,0.8600000143051147,0.49000000953674316
0.2770000100135803,-0.37599998712539673,0.10000000149011612,69579,0.6000000238418579,0.800000011920929
0.4749999940395355,-0.4059999883174896,0.07000000029802322,66969,0.550000011920929,0.9200000166893005
0.5590000152587891,0.8970000147819519,0.20000000298023224,39484,0.5,0.9399999976158142
0.6740000247955322,0.8899999856948853,0.20000000298023224,44749,0.47999998927116394,0.8700000047683716
0.6140000224113464,0.996999979019165,0.20999999344348907,50063,0.49000000953674316,0.8199999928474426
0.6850000023841858,0.6460000276565552,0.23000000417232513,41836,0.5,0.9300000071525574
0.45500001311302185,-0.3659999966621399,0.3100000023841858,41535,0.6399999856948853,0.75
0.6489999890327454,0.6520000100135803,0.2199999988079071,43475,0.5400000214576721,0.8399999737739563
0.5249999761581421,0.6800000071525574,0.20999999344348907,47355,0.5199999809265137,0.8799999952316284
0.6510000228881836,0.6290000081062317,0.14000000059604645,57415,0.5299999713897705,0.8799999952316284
0.4869999885559082,-0.2720000147819519,0.14000000059604645,70078,0.5600000023841858,0.8100000023841858
0.7419999837875366,0.6259999871253967,0.15000000596046448,57242,0.47999998927116394,0.9399999976158142
0.6060000061988831,0.6010000109672546,0.09000000357627869,65449,0.5400000214576721,0.8999999761581421
NA,-0.39800000190734863,NA,NA,NA,NA
0.36399999260902405,-0.3370000123977661,0.1899999976158142,48417,0.6499999761581421,0.8199999928474426
0.1889999955892563,-0.4909999966621399,0.4399999976158142,30842,0.8500000238418579,0.28999999165534973
0.20600000023841858,-0.6100000143051147,0.44999998807907104,35228,0.8600000143051147,0.3199999928474426
0.414000004529953,-0.41200000047683716,0.18000000715255737,52763,0.6600000262260437,0.7900000214576721
0.47200000286102295,-0.2809999883174896,0.11999999731779099,49274,0.5099999904632568,0.9300000071525574
0.6340000033378601,0.7590000033378601,0.09000000357627869,72416,0.47999998927116394,0.9200000166893005
0.6159999966621399,0.6940000057220459,0.09000000357627869,73229,0.5199999809265137,0.8899999856948853
0.36899998784065247,-0.414000004529953,0.23999999463558197,53688,0.6399999856948853,0.7799999713897705
